0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
0.00000000000000e+00 3.26617471786040e-02 6.45192537435467e-02 9.47880821541965e-02 1.22722913398601e-01 1.47635899221134e-01 1.68913599229384e-01 1.86032085832511e-01 1.98569845077346e-01 2.06218155720845e-01 2.08788690971675e-01 2.06218155720845e-01 1.98569845077347e-01 1.86032085832511e-01 1.68913599229384e-01 1.47635899221134e-01 1.22722913398601e-01 9.47880821541965e-02 6.45192537435467e-02 3.26617471786041e-02 0.00000000000000e+00 
0.00000000000000e+00 6.21263349755924e-02 1.22722913398601e-01 1.80297646399738e-01 2.33432852972931e-01 2.80820167986708e-01 3.21292758475948e-01 3.53854054941978e-01 3.77702290201059e-01 3.92250241553356e-01 3.97139690154693e-01 3.92250241553356e-01 3.77702290201059e-01 3.53854054941979e-01 3.21292758475948e-01 2.80820167986708e-01 2.33432852972931e-01 1.80297646399738e-01 1.22722913398601e-01 6.21263349755925e-02 0.00000000000000e+00 
0.00000000000000e+00 8.55095642455413e-02 1.68913599229384e-01 2.48158420808104e-01 3.21292758475947e-01 3.86515802120582e-01 4.42221543944606e-01 4.87038323707552e-01 5.19862603553294e-01 5.39886140774490e-01 5.46615889430443e-01 5.39886140774490e-01 5.19862603553294e-01 4.87038323707553e-01 4.42221543944606e-01 3.86515802120583e-01 3.21292758475948e-01 2.48158420808104e-01 1.68913599229384e-01 8.55095642455414e-02 0.00000000000000e+00 
0.00000000000000e+00 1.00522521586970e-01 1.98569845077346e-01 2.91727719966386e-01 3.77702290201059e-01 4.54376576528948e-01 5.19862603553294e-01 5.72547887953093e-01 6.11135143173990e-01 6.34674222928686e-01 6.42585516951895e-01 6.34674222928686e-01 6.11135143173990e-01 5.72547887953094e-01 5.19862603553295e-01 4.54376576528949e-01 3.77702290201059e-01 2.91727719966386e-01 1.98569845077347e-01 1.00522521586970e-01 0.00000000000000e+00 
0.00000000000000e+00 1.05695634133875e-01 2.08788690971675e-01 3.06740677307814e-01 3.97139690154693e-01 4.77759805798897e-01 5.46615889430443e-01 6.02012475750082e-01 6.42585516951895e-01 6.67335970107290e-01 6.75654396917537e-01 6.67335970107291e-01 6.42585516951896e-01 6.02012475750083e-01 5.46615889430443e-01 4.77759805798898e-01 3.97139690154693e-01 3.06740677307815e-01 2.08788690971675e-01 1.05695634133875e-01 0.00000000000000e+00 
0.00000000000000e+00 1.00522521586970e-01 1.98569845077346e-01 2.91727719966386e-01 3.77702290201059e-01 4.54376576528948e-01 5.19862603553294e-01 5.72547887953094e-01 6.11135143173990e-01 6.34674222928686e-01 6.42585516951896e-01 6.34674222928687e-01 6.11135143173990e-01 5.72547887953094e-01 5.19862603553295e-01 4.54376576528949e-01 3.77702290201059e-01 2.91727719966386e-01 1.98569845077347e-01 1.00522521586970e-01 0.00000000000000e+00 
0.00000000000000e+00 8.55095642455413e-02 1.68913599229384e-01 2.48158420808104e-01 3.21292758475948e-01 3.86515802120582e-01 4.42221543944606e-01 4.87038323707552e-01 5.19862603553294e-01 5.39886140774490e-01 5.46615889430443e-01 5.39886140774490e-01 5.19862603553295e-01 4.87038323707553e-01 4.42221543944606e-01 3.86515802120583e-01 3.21292758475948e-01 2.48158420808104e-01 1.68913599229384e-01 8.55095642455414e-02 0.00000000000000e+00 
0.00000000000000e+00 6.21263349755924e-02 1.22722913398601e-01 1.80297646399738e-01 2.33432852972931e-01 2.80820167986708e-01 3.21292758475948e-01 3.53854054941978e-01 3.77702290201059e-01 3.92250241553356e-01 3.97139690154693e-01 3.92250241553356e-01 3.77702290201059e-01 3.53854054941979e-01 3.21292758475948e-01 2.80820167986708e-01 2.33432852972931e-01 1.80297646399738e-01 1.22722913398601e-01 6.21263349755925e-02 0.00000000000000e+00 
0.00000000000000e+00 3.26617471786040e-02 6.45192537435467e-02 9.47880821541965e-02 1.22722913398601e-01 1.47635899221134e-01 1.68913599229384e-01 1.86032085832511e-01 1.98569845077347e-01 2.06218155720845e-01 2.08788690971675e-01 2.06218155720845e-01 1.98569845077347e-01 1.86032085832511e-01 1.68913599229384e-01 1.47635899221134e-01 1.22722913398601e-01 9.47880821541966e-02 6.45192537435467e-02 3.26617471786041e-02 0.00000000000000e+00 
0.00000000000000e+00 -1.64337271141457e-17 -3.00936912182373e-17 -4.28861206228154e-17 -5.92518784941217e-17 -7.16037436246591e-17 -7.89382428292353e-17 -8.48033705840658e-17 -8.76877380892858e-17 -1.00757605585090e-16 -1.01738834290808e-16 -1.02781853217288e-16 -1.01862414732334e-16 -9.79646876065994e-17 -1.01209910001076e-16 -1.01468193123865e-16 -8.81042041772289e-17 -6.81953950473682e-17 -4.80629053183452e-17 -2.41531793940759e-17 0.00000000000000e+00 
0.00000000000000e+00 -3.26617471786041e-02 -6.45192537435468e-02 -9.47880821541966e-02 -1.22722913398601e-01 -1.47635899221134e-01 -1.68913599229384e-01 -1.86032085832511e-01 -1.98569845077347e-01 -2.06218155720845e-01 -2.08788690971675e-01 -2.06218155720845e-01 -1.98569845077347e-01 -1.86032085832512e-01 -1.68913599229385e-01 -1.47635899221134e-01 -1.22722913398601e-01 -9.47880821541967e-02 -6.45192537435468e-02 -3.26617471786041e-02 0.00000000000000e+00 
0.00000000000000e+00 -6.21263349755925e-02 -1.22722913398601e-01 -1.80297646399738e-01 -2.33432852972931e-01 -2.80820167986708e-01 -3.21292758475948e-01 -3.53854054941979e-01 -3.77702290201059e-01 -3.92250241553356e-01 -3.97139690154694e-01 -3.92250241553357e-01 -3.77702290201060e-01 -3.53854054941979e-01 -3.21292758475948e-01 -2.80820167986708e-01 -2.33432852972931e-01 -1.80297646399738e-01 -1.22722913398601e-01 -6.21263349755926e-02 0.00000000000000e+00 
