0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
0.00000000000000e+00 3.96815393156149e-02 7.83859874378009e-02 1.15160312401091e-01 1.49099008277901e-01 1.79366391739671e-01 2.05217179353885e-01 2.26014838935636e-01 2.41247263082546e-01 2.50539378958601e-01 2.53662383832168e-01 2.50539378958601e-01 2.41247263082546e-01 2.26014838935636e-01 2.05217179353885e-01 1.79366391739671e-01 1.49099008277901e-01 1.15160312401091e-01 7.83859874378009e-02 3.96815393156150e-02 3.10636566966604e-17 
0.00000000000000e+00 7.54787730854758e-02 1.49099008277901e-01 2.19047931055286e-01 2.83603166791686e-01 3.41175151336727e-01 3.90346271360447e-01 4.29905770698272e-01 4.58879563186053e-01 4.76554217894237e-01 4.82494526165092e-01 4.76554217894237e-01 4.58879563186053e-01 4.29905770698272e-01 3.90346271360447e-01 3.41175151336727e-01 2.83603166791686e-01 2.19047931055286e-01 1.49099008277901e-01 7.54787730854759e-02 5.90865862426289e-17 
0.00000000000000e+00 1.03887618654195e-01 2.05217179353885e-01 3.01493612021112e-01 3.90346271360447e-01 4.69587310013887e-01 5.37265550623854e-01 5.91714530295328e-01 6.31593534442993e-01 6.55920609633908e-01 6.64096742539938e-01 6.55920609633908e-01 6.31593534442993e-01 5.91714530295328e-01 5.37265550623854e-01 4.69587310013887e-01 3.90346271360447e-01 3.01493612021111e-01 2.05217179353885e-01 1.03887618654195e-01 8.13257090467152e-17 
0.00000000000000e+00 1.22127220281441e-01 2.41247263082546e-01 3.54426997612796e-01 4.58879563186053e-01 5.52032990979713e-01 6.31593534442993e-01 6.95602148949523e-01 7.42482729977739e-01 7.71080922034999e-01 7.80692542720894e-01 7.71080922034999e-01 7.42482729977739e-01 6.95602148949523e-01 6.31593534442993e-01 5.52032990979713e-01 4.58879563186053e-01 3.54426997612796e-01 2.41247263082546e-01 1.22127220281441e-01 9.56041048197755e-17 
0.00000000000000e+00 1.28412158677160e-01 2.53662383832168e-01 3.72666599240042e-01 4.82494526165092e-01 5.80441836548432e-01 6.64096742539938e-01 7.31399382719384e-01 7.80692542720894e-01 8.10762461350614e-01 8.20868717415540e-01 8.10762461350614e-01 7.80692542720894e-01 7.31399382719384e-01 6.64096742539938e-01 5.80441836548432e-01 4.82494526165092e-01 3.72666599240042e-01 2.53662383832168e-01 1.28412158677161e-01 1.00524104700110e-16 
0.00000000000000e+00 1.22127220281441e-01 2.41247263082546e-01 3.54426997612796e-01 4.58879563186053e-01 5.52032990979713e-01 6.31593534442993e-01 6.95602148949523e-01 7.42482729977739e-01 7.71080922034999e-01 7.80692542720894e-01 7.71080922034999e-01 7.42482729977739e-01 6.95602148949523e-01 6.31593534442993e-01 5.52032990979713e-01 4.58879563186053e-01 3.54426997612796e-01 2.41247263082546e-01 1.22127220281441e-01 9.56041048197755e-17 
0.00000000000000e+00 1.03887618654195e-01 2.05217179353885e-01 3.01493612021112e-01 3.90346271360447e-01 4.69587310013887e-01 5.37265550623854e-01 5.91714530295328e-01 6.31593534442993e-01 6.55920609633908e-01 6.64096742539938e-01 6.55920609633908e-01 6.31593534442993e-01 5.91714530295328e-01 5.37265550623854e-01 4.69587310013887e-01 3.90346271360447e-01 3.01493612021111e-01 2.05217179353885e-01 1.03887618654195e-01 8.13257090467152e-17 
0.00000000000000e+00 7.54787730854758e-02 1.49099008277901e-01 2.19047931055286e-01 2.83603166791686e-01 3.41175151336727e-01 3.90346271360447e-01 4.29905770698272e-01 4.58879563186053e-01 4.76554217894237e-01 4.82494526165092e-01 4.76554217894237e-01 4.58879563186053e-01 4.29905770698272e-01 3.90346271360447e-01 3.41175151336727e-01 2.83603166791686e-01 2.19047931055286e-01 1.49099008277901e-01 7.54787730854759e-02 5.90865862426289e-17 
0.00000000000000e+00 3.96815393156150e-02 7.83859874378009e-02 1.15160312401091e-01 1.49099008277901e-01 1.79366391739671e-01 2.05217179353885e-01 2.26014838935636e-01 2.41247263082546e-01 2.50539378958601e-01 2.53662383832168e-01 2.50539378958601e-01 2.41247263082546e-01 2.26014838935636e-01 2.05217179353885e-01 1.79366391739671e-01 1.49099008277901e-01 1.15160312401091e-01 7.83859874378009e-02 3.96815393156150e-02 3.10636566966604e-17 
0.00000000000000e+00 1.57254345424098e-17 3.10636566966604e-17 4.56369885286733e-17 5.90865862426289e-17 7.10812761061540e-17 8.13257090467152e-17 8.95676331259922e-17 9.56041048197755e-17 9.92864861610631e-17 1.00524104700110e-16 9.92864861610631e-17 9.56041048197755e-17 8.95676331259922e-17 8.13257090467152e-17 7.10812761061540e-17 5.90865862426289e-17 4.56369885286732e-17 3.10636566966604e-17 1.57254345424098e-17 1.23102457328060e-32 
